2.30043,-0.00253166+1i*(0.00219408),0.000892614+1i*(0.00183898),-3.42481e-07+1i*(-4.92759e-06),-1.74289e-07+1i*(-5.71573e-08),-0.00543167+1i*(0.00244162),5.29491e-08+1i*(-1.78312e-07),1.97034e-06+1i*(-3.11434e-06),-8.11594e-06+1i*(6.27887e-06),0.0067705+1i*(0.000102059),
2.38169,-0.00253168+1i*(0.00227195),0.000947251+1i*(0.00187589),-1.80332e-07+1i*(-5.55403e-06),-1.8794e-07+1i*(-6.28367e-08),-0.00536204+1i*(0.00249134),5.20597e-08+1i*(-2.0452e-07),2.01447e-06+1i*(-3.40586e-06),-8.47558e-06+1i*(6.81952e-06),0.00678393+1i*(0.000109407),
2.46581,-0.00253169+1i*(0.00235261),0.00100413+1i*(0.00191196),-1.46915e-09+1i*(-6.27832e-06),-2.02695e-07+1i*(-6.90567e-08),-0.0052896+1i*(0.00254),4.95849e-08+1i*(-2.34024e-07),2.0505e-06+1i*(-3.72162e-06),-8.83845e-06+1i*(7.39826e-06),0.00679896+1i*(0.000116965),
2.55291,-0.00253172+1i*(0.00243617),0.00106324+1i*(0.00194702),1.92757e-07+1i*(-7.11523e-06),-2.18643e-07+1i*(-7.5867e-08),-0.00521437+1i*(0.00258742),4.50998e-08+1i*(-2.67116e-07),2.07674e-06+1i*(-4.06318e-06),-9.20311e-06+1i*(8.01667e-06),0.00681576+1i*(0.000124672),
2.64308,-0.00253174+1i*(0.00252272),0.00112457+1i*(0.00198094),4.00016e-07+1i*(-8.08145e-06),-2.35882e-07+1i*(-8.3322e-08),-0.00513639+1i*(0.00263342),3.81045e-08+1i*(-3.04085e-07),2.09129e-06+1i*(-4.43216e-06),-9.56801e-06+1i*(8.67625e-06),0.00683449+1i*(0.000132449),
2.73644,-0.00253176+1i*(0.0026124),0.0011881+1i*(0.00201356),6.16727e-07+1i*(-9.1958e-06),-2.54517e-07+1i*(-9.14814e-08),-0.00505568+1i*(0.00267779),2.80151e-08+1i*(-3.45209e-07),2.09207e-06+1i*(-4.83022e-06),-9.93149e-06+1i*(9.3784e-06),0.00685535+1i*(0.0001402),
2.8331,-0.00253179+1i*(0.0027053),0.00125379+1i*(0.00204474),8.3775e-07+1i*(-1.04794e-05),-2.74661e-07+1i*(-1.00411e-07),-0.00497231+1i*(0.00272036),1.41553e-08+1i*(-3.90747e-07),2.07673e-06+1i*(-5.25903e-06),-1.02918e-05+1i*(1.01244e-05),0.00687852+1i*(0.000147805),
2.93317,-0.00253182+1i*(0.00280156),0.00132158+1i*(0.00207433),1.05601e-06+1i*(-1.19559e-05),-2.96437e-07+1i*(-1.10182e-07),-0.00488636+1i*(0.00276092),-4.25201e-09+1i*(-4.40923e-07),2.04273e-06+1i*(-5.7203e-06),-1.0647e-05+1i*(1.09156e-05),0.00690423+1i*(0.000155121),
3.03677,-0.00253185+1i*(0.00290129),0.00139142+1i*(0.00210217),1.26207e-06+1i*(-1.36517e-05),-3.19977e-07+1i*(-1.20876e-07),-0.00479792+1i*(0.00279929),-2.80924e-08+1i*(-4.95916e-07),1.98722e-06+1i*(-6.21576e-06),-1.09953e-05+1i*(1.17528e-05),0.00693269+1i*(0.000161974),
3.14404,-0.00253189+1i*(0.00300464),0.00146323+1i*(0.00212813),1.44359e-06+1i*(-1.55959e-05),-3.45424e-07+1i*(-1.32578e-07),-0.0047071+1i*(0.00283528),-5.83669e-08+1i*(-5.55838e-07),1.90712e-06+1i*(-6.74712e-06),-1.13345e-05+1i*(1.26372e-05),0.00696412+1i*(0.000168158),
