1.54525,-0.00154181+1i*(-0.000812446),0.00449123+1i*(-0.000425872),0.000210092+1i*(-2.3452e-05),-1.05609e-05+1i*(2.36314e-06),0.0064275+1i*(-0.00124045),-1.42526e-06+1i*(2.72662e-07),-3.73565e-06+1i*(1.17487e-06),1.25946e-06+1i*(5.14572e-06),8.9439e-08+1i*(-0.0002283),
1.55597,-0.00153124+1i*(-0.000818136),0.00449005+1i*(-0.000426956),0.000210276+1i*(-2.35457e-05),-1.07004e-05+1i*(2.41095e-06),0.00642433+1i*(-0.00124833),-1.44426e-06+1i*(2.78185e-07),-3.79122e-06+1i*(1.17726e-06),1.28359e-06+1i*(5.17879e-06),9.04388e-08+1i*(-0.000229882),
1.56675,-0.00152054+1i*(-0.000823842),0.00448886+1i*(-0.000428055),0.000210462+1i*(-2.364e-05),-1.08416e-05+1i*(2.4597e-06),0.00642113+1i*(-0.00125625),-1.46351e-06+1i*(2.83818e-07),-3.84757e-06+1i*(1.17957e-06),1.30804e-06+1i*(5.21198e-06),9.14515e-08+1i*(-0.000231475),
1.57761,-0.0015097+1i*(-0.000829564),0.00448767+1i*(-0.000429169),0.000210652+1i*(-2.37349e-05),-1.09846e-05+1i*(2.50941e-06),0.00641789+1i*(-0.00126421),-1.483e-06+1i*(2.89562e-07),-3.90469e-06+1i*(1.1818e-06),1.33282e-06+1i*(5.2453e-06),9.24774e-08+1i*(-0.000233079),
1.58855,-0.00149871+1i*(-0.000835302),0.00448648+1i*(-0.000430298),0.000210844+1i*(-2.38303e-05),-1.11294e-05+1i*(2.56011e-06),0.00641461+1i*(-0.00127221),-1.50274e-06+1i*(2.9542e-07),-3.9626e-06+1i*(1.18396e-06),1.35794e-06+1i*(5.27875e-06),9.35166e-08+1i*(-0.000234694),
1.59956,-0.00148759+1i*(-0.000841056),0.00448529+1i*(-0.000431442),0.00021104+1i*(-2.39263e-05),-1.12759e-05+1i*(2.6118e-06),0.00641128+1i*(-0.00128025),-1.52273e-06+1i*(3.01394e-07),-4.02131e-06+1i*(1.18604e-06),1.38338e-06+1i*(5.31231e-06),9.45693e-08+1i*(-0.00023632),
1.61065,-0.00147631+1i*(-0.000846825),0.00448409+1i*(-0.000432601),0.000211238+1i*(-2.40229e-05),-1.14243e-05+1i*(2.66452e-06),0.00640792+1i*(-0.00128833),-1.54298e-06+1i*(3.07485e-07),-4.08083e-06+1i*(1.18803e-06),1.40916e-06+1i*(5.346e-06),9.56357e-08+1i*(-0.000237958),
1.62181,-0.00146489+1i*(-0.000852609),0.00448289+1i*(-0.000433774),0.00021144+1i*(-2.412e-05),-1.15745e-05+1i*(2.71827e-06),0.00640451+1i*(-0.00129645),-1.56348e-06+1i*(3.13697e-07),-4.14117e-06+1i*(1.18994e-06),1.43528e-06+1i*(5.3798e-06),9.6716e-08+1i*(-0.000239607),
1.63305,-0.00145332+1i*(-0.000858408),0.00448168+1i*(-0.000434963),0.000211644+1i*(-2.42177e-05),-1.17266e-05+1i*(2.77307e-06),0.00640106+1i*(-0.00130461),-1.58424e-06+1i*(3.20031e-07),-4.20234e-06+1i*(1.19176e-06),1.46174e-06+1i*(5.41372e-06),9.78103e-08+1i*(-0.000241267),
1.64437,-0.0014416+1i*(-0.000864221),0.00448047+1i*(-0.000436168),0.000211852+1i*(-2.4316e-05),-1.18806e-05+1i*(2.82896e-06),0.00639757+1i*(-0.00131282),-1.60526e-06+1i*(3.2649e-07),-4.26435e-06+1i*(1.19349e-06),1.48856e-06+1i*(5.44777e-06),9.89188e-08+1i*(-0.000242939),
